date,commodity,country,district,grade,price_type,price_lkr_per_kg,currency,unit,market_level,frequency,source,source_url
2022-12-13,black_pepper,Sri Lanka,National,Grade 2,average,1580.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-13,black_pepper,Sri Lanka,National,Grade 2,highest,1650.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-13,black_pepper,Sri Lanka,Nuwara Eliya,Grade 1,average,1780.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-13,black_pepper,Sri Lanka,Nuwara Eliya,Grade 1,highest,1800.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-13,black_pepper,Sri Lanka,Ratnapura,Grade 1,average,1740.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-13,black_pepper,Sri Lanka,Ratnapura,Grade 1,highest,1770.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-13,black_pepper,Sri Lanka,Ratnapura,Grade 2,average,1580.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-13,black_pepper,Sri Lanka,Ratnapura,Grade 2,highest,1650.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Badulla,Grade 1,average,1800.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Badulla,Grade 1,highest,1900.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Colombo,Grade 1,average,1438.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Colombo,Grade 1,highest,1500.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Galle,Grade 1,average,1600.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Galle,Grade 1,highest,1650.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Gampaha,Grade 1,average,1650.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Gampaha,Grade 1,highest,1700.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Hambantota,Grade 1,average,1820.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Hambantota,Grade 1,highest,1850.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Kalutara,Grade 1,average,1500.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Kalutara,Grade 1,highest,1500.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Kandy,Grade 1,average,1783.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Kandy,Grade 1,highest,1825.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Kegalle,Grade 1,average,1566.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Kegalle,Grade 1,highest,1700.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Kurunegala,Grade 1,average,1500.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Kurunegala,Grade 1,highest,1600.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Matale,Grade 1,average,1813.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Matale,Grade 1,highest,1850.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Matara,Grade 1,average,1640.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Matara,Grade 1,highest,1660.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Monaragala,Grade 1,average,1800.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Monaragala,Grade 1,highest,1800.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,National,Grade 1,average,1664.14,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,National,Grade 1,highest,1900.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,National,Grade 2,average,1640.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,National,Grade 2,highest,1660.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Nuwara Eliya,Grade 1,average,1780.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Nuwara Eliya,Grade 1,highest,1800.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Ratnapura,Grade 1,average,1680.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Ratnapura,Grade 1,highest,1700.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Ratnapura,Grade 2,average,1640.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-20,black_pepper,Sri Lanka,Ratnapura,Grade 2,highest,1660.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Badulla,Grade 1,average,1800.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Badulla,Grade 1,highest,1900.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Colombo,Grade 1,average,1488.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Colombo,Grade 1,highest,1550.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Galle,Grade 1,average,1600.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Galle,Grade 1,highest,1650.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Gampaha,Grade 1,average,1650.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Gampaha,Grade 1,highest,1700.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Hambantota,Grade 1,average,1715.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Hambantota,Grade 1,highest,1750.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Kalutara,Grade 1,average,1500.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Kalutara,Grade 1,highest,1500.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Kandy,Grade 1,average,1773.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Kandy,Grade 1,highest,1800.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Kegalle,Grade 1,average,1500.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Kegalle,Grade 1,highest,1600.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Kurunegala,Grade 1,average,1600.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Kurunegala,Grade 1,highest,1800.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Matale,Grade 1,average,1793.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Matale,Grade 1,highest,1800.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Matara,Grade 1,average,1647.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Matara,Grade 1,highest,1670.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Monaragala,Grade 1,average,1812.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Monaragala,Grade 1,highest,1840.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,National,Grade 1,average,1669.29,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,National,Grade 1,highest,1900.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,National,Grade 2,average,1660.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,National,Grade 2,highest,1680.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Nuwara Eliya,Grade 1,average,1750.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Nuwara Eliya,Grade 1,highest,1760.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Ratnapura,Grade 1,average,1742.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Ratnapura,Grade 1,highest,1750.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Ratnapura,Grade 2,average,1660.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2022-12-27,black_pepper,Sri Lanka,Ratnapura,Grade 2,highest,1680.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Badulla,Grade 1,average,1791.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Badulla,Grade 1,highest,1900.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Colombo,Grade 1,average,1463.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Colombo,Grade 1,highest,1500.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Galle,Grade 1,average,1610.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Galle,Grade 1,highest,1620.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Gampaha,Grade 1,average,1605.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Gampaha,Grade 1,highest,1670.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Hambantota,Grade 1,average,1710.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Hambantota,Grade 1,highest,1720.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Kalutara,Grade 1,average,1500.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Kalutara,Grade 1,highest,1500.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Kandy,Grade 1,average,1768.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Kandy,Grade 1,highest,1800.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Kegalle,Grade 1,average,1633.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Kegalle,Grade 1,highest,1700.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Kurunegala,Grade 1,average,1567.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Kurunegala,Grade 1,highest,1700.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Matale,Grade 1,average,1810.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Matale,Grade 1,highest,1850.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Matara,Grade 1,average,1609.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Matara,Grade 1,highest,1650.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Monaragala,Grade 1,average,1800.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Monaragala,Grade 1,highest,1800.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,National,Grade 1,average,1667.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,National,Grade 1,highest,1900.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,National,Grade 2,average,1605.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,National,Grade 2,highest,1620.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Nuwara Eliya,Grade 1,average,1740.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Nuwara Eliya,Grade 1,highest,1750.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Ratnapura,Grade 1,average,1732.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Ratnapura,Grade 1,highest,1750.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Ratnapura,Grade 2,average,1605.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-03,black_pepper,Sri Lanka,Ratnapura,Grade 2,highest,1620.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Badulla,Grade 1,average,1804.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Badulla,Grade 1,highest,1900.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Colombo,Grade 1,average,1500.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Colombo,Grade 1,highest,1600.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Galle,Grade 1,average,1640.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Galle,Grade 1,highest,1650.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Gampaha,Grade 1,average,1615.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Gampaha,Grade 1,highest,1625.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Hambantota,Grade 1,average,1710.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Hambantota,Grade 1,highest,1720.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Kalutara,Grade 1,average,1500.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Kalutara,Grade 1,highest,1500.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Kandy,Grade 1,average,1735.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Kandy,Grade 1,highest,1800.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Kegalle,Grade 1,average,1566.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Kegalle,Grade 1,highest,1700.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Kurunegala,Grade 1,average,1550.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Kurunegala,Grade 1,highest,1600.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Matale,Grade 1,average,1817.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Matale,Grade 1,highest,1850.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Matara,Grade 1,average,1631.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Matara,Grade 1,highest,1660.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Monaragala,Grade 1,average,1826.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Monaragala,Grade 1,highest,1850.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,National,Grade 1,average,1670.64,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,National,Grade 1,highest,1900.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,National,Grade 2,average,1650.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,National,Grade 2,highest,1650.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Nuwara Eliya,Grade 1,average,1740.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Nuwara Eliya,Grade 1,highest,1750.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Ratnapura,Grade 1,average,1755.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Ratnapura,Grade 1,highest,1760.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Ratnapura,Grade 2,average,1650.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-10,black_pepper,Sri Lanka,Ratnapura,Grade 2,highest,1650.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Badulla,Grade 1,average,1766.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Badulla,Grade 1,highest,1900.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Colombo,Grade 1,average,1513.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Colombo,Grade 1,highest,1650.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Galle,Grade 1,average,1625.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Galle,Grade 1,highest,1650.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Gampaha,Grade 1,average,1620.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Gampaha,Grade 1,highest,1650.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Hambantota,Grade 1,average,1800.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Hambantota,Grade 1,highest,1800.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Kalutara,Grade 1,average,1500.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Kalutara,Grade 1,highest,1500.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Kandy,Grade 1,average,1718.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Kandy,Grade 1,highest,1800.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Kegalle,Grade 1,average,1666.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Kegalle,Grade 1,highest,1750.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Kurunegala,Grade 1,average,1558.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Kurunegala,Grade 1,highest,1600.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Matale,Grade 1,average,1812.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Matale,Grade 1,highest,1825.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Matara,Grade 1,average,1633.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
2023-01-17,black_pepper,Sri Lanka,Matara,Grade 1,highest,1660.0,LKR,kg,farm_gate,weekly,Department of Export Agriculture,https://exagri.info/mkt/index.html
